codi_emp	i_eventos	nome	prov_desc	tipo_inf	tipo_base	base_irrf	base_inss	base_fgts	base_sindicato	base_hextra	base_periculosidade	base_aux1	base_aux2	base_aux3	horas_mes	soma_med_13	soma_med_fer	comp_13fer	soma_fic_fin	soma_rais	soma_inf_ren	paga_prop	aparece_recibo	soma_sal_base	taxa	ordem_calculo	classificacao	rend_tributaveis	rend_isentos	rend_sujeitos	base_pis	rend_adicionais	base_rdsr	base_rdsr_eve	origem_reg	soma_med_afast	soma_med_afast_02	soma_med_afast_03	soma_med_afast_04	soma_med_afast_05	soma_med_afast_06	soma_med_afast_07	soma_med_afast_13	soma_med_afast_14	soma_med_afast_24	i_cadbases	calc_afast	adic_afast	i_horasaula	CALC_AFAST_02	CALC_AFAST_03	CALC_AFAST_04	CALC_AFAST_05	CALC_AFAST_06	CALC_AFAST_07	CALC_AFAST_13	CALC_AFAST_14	CALC_AFAST_24	CALC_FIXO_FER	CALC_FIXO_FER_EVE	CALC_FIXO_FER_PROP_MES	CALC_FIXO_FER_PROP_FER	CALC_FIXO_13	CALC_FIXO_13_EVE	HOMOLOGNET	RUBRICA	CODI_RUBRICA	EMITIR_TERMO_RESCISAO	CAMPO_TERMO_RESCISAO	REND_ISENTOS_DESCRICAO	REND_SUJEITOS_DESCRICAO	SOMA_MED_AFAST_26	CALC_AFAST_26	CORRIGE_MEDIA	TIPO_CALCULO	CALC_FIXO_13_DESC_ADIANT_13	CALC_FIXO_ADIANT_13	CALC_FIXO_ADIANT_13_EVE	CALC_FIXO_ADIANT_13_PROP	SOMA_MEDIA_AVISO_PREVIO	SOMA_ADICIONAL_AVISO_PREVIO	SOMA_MED_AFAST_32	COMPOE_CAMPO_23_TERMO_RESCISAO	SOMA_MEDIA_SALDO_SALARIO	DESCONTA_DSR	DESCONTA_DSR_EVENTO	COMPOE_ADIANTAMENTO_SALARIAL	COMPOE_LIQUIDO	TIPO_CONSIDERACAO_CAMPO_23_TERMO_RESCISAO	CALC_AFAST_35	DATA_INICIO	SITUACAO	DATA_INATIVACAO	NATUREZA_FOLHA_MENSAL	NATUREZA_13_INTEGRAL	POSSUI_PROCESSO_REFERENTE_SUSPENSAO_INCIDENCIA_ENCARGOS	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_PATRONAL	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_PATRONAL	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_EMPREGADOS	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_EMPREGADOS	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_FGTS	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_FGTS	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_IRRF	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_IRRF	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_SINDICAL	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_SINDICAL	PERMITE_INFORMAR_NATUREZA_FOLHA_MENSAL	PERMITE_INFORMAR_NATUREZA_13_INTEGRAL	CODIGO_ESOCIAL	CONSIDERAR_FALTAS_PAGAMENTO_PROPORCIONAL	CALCULA_DIFERENCA_ALTERACAO_PISO_SALARIAL	I_EVENTOS_DIFERENCA_PISO_SALARIAL	PERMITE_CALCULAR_DIFERENCA_PISO_SALARIAL	CALC_AFAST_39	TIPO_VALOR_CONSIDERAR_CALCULO_MEDIAS	DETALHAR_LANCAMENTO_POR_SERVICO	CALC_FIXO_ADIANT_13_EVE_MENSAL	CALC_FIXO_ADIANT_13_MENSAL	CALC_FIXO_ADIANT_13_PROP_MENSAL	SOMA_MED_AFAST_41	CALC_AFAST_41	CALCULA_RATEIO_CONFORME_PERIODO_CADA_SERVICO	CALCULAR_DIFERENCA_RUBRICA	I_EVENTOS_DIFERENCA_VALOR	SOMA_MED_AFAST_50	CALC_AFAST_50	GERAR_RUBRICA_SALDO_SALARIO_RESCISAO	RUBRICA_SALDO_SALARIO_RESCISAO	CODIGO_INCIDENCIA_IRRF_ESOCIAL	CODIGO_INCIDENCIA_INSS_ESOCIAL	SOMA_MED_AFAST_19	SOMA_MEDIA_LICENCA_PREMIO	SOMA_ADICIONAL_LICENCA_PREMIO	SOMA_MED_AFAST_35	CONSIDERAR_FALTAS_PARCIAIS_CALCULO_PROPORCIONAL	CONSIDERAR_FALTAS_DSR_CALCULO_PROPORCIONAL	CONSIDERAR_FALTAS_NOTURNAS_CALCULO_PROPORCIONAL	CODIGO_INCIDENCIA_FGTS_ESOCIAL	SOMA_MED_AFAST_20	CODIGO_INCIDENCIA_SINDICAL_ESOCIAL	GUID_CONTABIL	GUID_ONVIO	ENDPOINT_EXCLUSAO	SOMA_MED_AFAST_59	SOMA_MED_AFAST_60	CALC_AFAST_59	CALC_AFAST_60	UTILIZA_PARA_ESOCIAL_DOMESTICO	CODIGO_ESOCIAL_DOMESTICO	COMPANY_ID	aparece_relatorio	CODIGO_INCIDENCIA_RPPS_ESOCIAL
9999	8603	DIFERENCA DE BOLSA AUXILIO	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	646	2	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	317	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8603	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	0	N	0	0	N	1	1	1	0	N	0	1840312f-ff7c-41f8-ada2-7a6e88141750	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8604	BOLSA AUXILIO DIFERENCA DE FERIAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	647	2	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	318	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8604	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	cc2dd270-da87-4d1a-ad0f-7c98aa33ff5e	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8605	BOLSA AUXILIO DIFERENCA DE 1/3 DE FERIAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	648	2	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	319	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8605	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	acc19457-330b-41fe-acdb-016e80a2ae99	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8606	BOLSA AUXILIO DIFERENCA ABONO FERIAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	649	6	0	8	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	320	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8606	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	75	0	N	0	0	N	1	1	1	0	N	0	ceeabdf5-5a87-4979-8a3b-f5a400b9bd28	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8607	BOLSA AUXILIO DIFERENCA 1/3 ABONO FERIAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	650	6	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	321	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8607	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	f9b75093-a907-457a-a688-9e2629dd0ff9	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8608	BOLSA AUX ANTECIP SAL LICENCA MATERNID	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	651	33	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	322	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8608	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	11	0	N	0	0	N	1	1	1	0	N	0	d99dfe4a-73be-4f54-8cf2-854d44d9cffb	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8609	BOLSA AUX PRORROG SAL MATERN ANTECIP SAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	652	33	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	323	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8609	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	11	0	N	0	0	N	1	1	1	0	N	0	3be6223e-b1fb-45f9-b0ce-e60f04bfe38d	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8610	BOLSA AUX ANTECIP SAL 13 SALARIO ADIANT	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	N	N	S	N	0.0000	653	34	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	NULO	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8610	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	2489a2b9-cadb-40f7-9e2a-3f022b75b91e	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8611	BOLSA AUX ANTECIP SAL 13 SAL INTEGRAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	654	34	0	0	1	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8611	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	0	N	0	0	N	1	1	1	0	N	0	42ad5086-fd90-4363-a972-b2e8b8fd7d09	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8612	BOLSA AUX ANTECIP SAL 13o LIC MATERNID	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	655	34	0	0	1	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	NULO	1	95	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	1350	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	1	8612	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	0	N	0	0	N	1	1	1	0	N	0	afc18672-615d-4b33-9293-e7f91c642f8d	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8613	BOLSA AUXIL ANTECIPACAO SALARIAL FERIAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	656	35	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8613	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	25b97c3f-22d6-4b0d-a105-6fdef41d4eae	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8614	BOLSA AUXILIO 1/3 ANTECIPACAO SAL FERIAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	657	35	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8614	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	b92d7d51-2c1d-4a6f-aaca-323031602716	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8615	BOLSA AUX ANTECIPACAO SAL FERIAS DOBRO	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	658	36	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95			N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8615	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	2e98bab3-21df-4bbb-a579-e1366685f08b	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8616	BOLSA AUX ANTECIP SAL 1/3 FERIAS DOBRO	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	659	36	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95			N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8616	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	8249b195-7fb9-4a80-a6fd-51da88da5a55	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8617	BOLSA AUX ANTECIP SAL ABONO PECUN FERIAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	660	37	0	8	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8617	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	75	0	N	0	0	N	1	1	1	0	N	0	0d567022-5e73-4358-806a-e24928067668	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8618	BOLSA AUX ANTEC SAL 1/3 ABON PECUN FER	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	661	37	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8618	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	ae6471b0-e0e8-4f1e-a0fc-5dc27907d7b1	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8619	BOLSA AUX 13 SAL INTEG ANTECIPACAO SAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	662	4	0	0	1	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8619	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	0	N	0	0	N	1	1	1	0	N	0	d497b21a-e3ef-4a73-8a49-335e626800c3	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8620	BOLSA AUX 13o 1/12 INDENIZAD ANTECIP SAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	663	4	0	0	1	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8620	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	0	N	0	0	N	1	1	1	0	N	0	debbe654-63a1-4888-bc59-9e6bfd3439e0	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8621	BOLSA AUX AVISO PREVIO ANTECIPACAO SAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	664	9	0	6	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8621	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	74	0	N	0	0	N	1	1	1	0	N	0	451906e2-2c5e-4607-9019-ba813cb70782	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8622	BOLSA AUX FERIAS 1/12 INDEN ANTECIP SAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	665	8	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	BOLSA AUX FERIAS 1/12 INDEN ANTECIP SAL		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8622	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	561b3331-e328-4e21-be4f-e756317d47d0	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8623	BOLSA AUX 1/3 FERIAS INDENIZ ANTECIP SAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	33.3333	666	8	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	BOLSA AUX 1/3 FERIAS INDENIZ ANTECIP SAL		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8623	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	e58d3282-f787-44d6-b443-c11b48f8fdca	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8624	BOLSA AUX FERIAS PROP ANTECIPACAO SAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	667	8	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	BOLSA AUX FERIAS PROP ANTECIPACAO SAL		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8624	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	15039cf1-df0c-4ac8-b353-46d3f51dbdaf	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8625	BOLSA AUX 1/3 FERIAS PROP ANTECIP SAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	33.3333	668	8	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	BOLSA AUX 1/3 FERIAS PROP ANTECIP SAL		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8625	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	d9cf3535-b672-4c3c-91ef-c30c233a3ee5	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9999	8626	BOLSA AUX FERIAS VENCIDAS ANTECIP SAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	669	8	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	BOLSA AUX FERIAS VENCIDAS ANTECIP SAL		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1350	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8626	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	1aa86d56-317a-4445-8ead-81dcc7f22385	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
